Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
163589,10969079,G,115.513,34.9988,-21.3611,107.99,41.0025,1.6958,-0.548,1,G,68.9602,-39.5184,21.0196,52.4591,44.7608,0.9979,2.6528,-1,90.9152
163589,11094130,G,77.9203,-3.3754,-40.0505,66.7542,40.1925,1.2808,-1.6549,-1,G,34.5588,14.1865,31.279,-3.8296,34.3458,-0.1113,1.145,1,92.1858
163589,11754056,G,60.0819,-47.3091,1.766,-36.994,47.342,-0.7181,3.1043,-1,G,58.6689,40.9578,-9.4041,-40.9397,42.0235,-0.863,-0.2257,1,89.0473
163589,12364058,G,98.9886,13.8015,-23.7061,95.1118,27.4311,1.9567,-1.0436,-1,G,33.6072,-28.7328,17.4307,0.1673,33.6066,0.005,2.5963,1,90.7811
163589,12198535,G,315.617,-63.9881,37.2831,306.805,74.0575,2.1288,2.614,1,G,205.934,-84.1457,-34.4586,184.773,90.928,1.4579,-2.7529,-1,91.7328
163589,11944165,G,90.4616,17.5392,37.506,80.4299,41.4044,1.4176,1.1334,-1,G,46.3787,-21.6513,-34.2301,22.5941,40.5028,0.5323,-2.1348,1,89.9093
163589,12787479,G,182.722,-35.5143,-26.7275,177.233,44.448,2.0917,-2.4964,-1,G,243.646,43.7684,21.9104,238.679,48.9463,2.2879,0.4641,1,93.3555
163589,13764153,G,272.288,-47.6241,-15.3269,-267.652,50.0297,-2.3788,-2.8302,-1,G,116.978,35.8203,15.4156,-110.286,38.9966,-1.7626,0.4064,1,92.4712
163589,13605001,G,80.2628,17.9807,35.0319,69.9398,39.3769,1.3388,1.0966,-1,G,87.527,-21.8766,-43.779,72.5657,48.9407,1.1851,-2.0342,1,88.0565
163589,13886285,G,164.507,34.3347,-10.3146,160.553,35.8505,2.2046,-0.2918,1,G,70.2921,-40.0566,10.6056,56.7799,41.4369,1.1206,2.8828,-1,88.6802
163589,14116245,G,183.129,25.3741,44.5053,175.817,51.2305,1.9468,1.0526,1,G,75.9022,-25.6996,-25.1253,66.8535,35.9409,1.3793,-2.3675,-1,88.5013
163589,14487718,G,191.286,10.5141,33.3599,188.06,34.9776,2.3837,1.2655,1,G,50.2937,-13.35,-33.4278,35.1256,35.995,0.8642,-1.9508,-1,92.4148
163589,14614819,G,101.842,31.3421,3.7968,-96.8244,31.5713,-1.8394,0.1206,-1,G,50.0445,-43.5675,-2.218,-24.5233,43.6239,-0.5361,-3.0907,1,90.5106
163589,14951371,G,53.9589,35.1295,9.9345,-39.7337,36.5072,-0.9425,0.2756,-1,G,45.8421,-39.0757,-23.6763,3.7426,45.6889,0.0818,-2.5968,1,91.9807
163589,15665869,G,48.7411,40.1869,-21.6954,17.0295,45.6692,0.3647,-0.495,-1,G,47.3872,-46.2843,9.5167,-3.568,47.2525,-0.0754,2.9388,1,94.2015
163589,15152612,G,78.0954,44.8174,-21.7121,-60.157,49.7997,-1.0211,-0.4511,1,G,58.9758,-38.8353,19.8081,-39.7189,43.5952,-0.8171,2.6699,-1,93.6691
163589,15953671,G,62.3101,-29.1124,-44.3851,32.6338,53.0808,0.5815,-2.1513,1,G,41.9286,8.6928,38.0933,15.2096,39.0726,0.38,1.3464,-1,90.112
163589,15820457,G,96.2381,44.1906,-11.812,84.6725,45.742,1.375,-0.2612,1,G,68.357,-42.5015,-19.826,49.7314,46.8983,0.9235,-2.7051,-1,89.5729
163589,16397770,G,42.3444,32.6935,-26.6775,3.5337,42.1966,0.0836,-0.6844,1,G,56.7481,-31.0067,25.8312,39.8957,40.3567,0.8733,2.447,-1,89.0485
163589,16796050,G,147.219,-9.4794,35.9715,-142.442,37.1996,-2.0524,1.8285,-1,G,66.6524,24.7661,-37.2826,-49.388,44.7588,-0.9526,-0.9844,1,93.3111
163589,16877300,G,113.059,-26.0208,-40.8105,-102.175,48.4002,-1.4922,-2.1384,-1,G,39.0881,19.151,28.7068,-18.3582,34.5085,-0.5096,0.9825,1,91.7973
163589,16503303,G,96.6664,-3.6986,-42.6592,-86.6654,42.8193,-1.4543,-1.6573,-1,G,170.883,7.9632,41.796,-165.501,42.5478,-2.0676,1.3825,1,89.3069
163589,16356041,G,41.0613,24.3597,-18.4731,27.411,30.5721,0.8063,-0.6488,-1,G,51.3071,-44.751,13.3524,-21.2478,46.7006,-0.4406,2.8516,1,89.7324
163589,17369360,G,159.292,13.9899,41.2007,-153.234,43.5111,-1.9717,1.2435,1,G,70.5742,-27.9691,-31.5368,-56.6027,42.1525,-1.1043,-2.2963,-1,92.2937
163589,17469801,G,43.5229,39.1218,18.8462,-2.9225,43.4246,-0.0672,0.4489,-1,G,54.8128,-34.9158,-16.355,-38.9594,38.5564,-0.8887,-2.7035,1,88.8365
163589,17570852,G,179.298,40.3814,-32.2263,171.694,51.6642,1.916,-0.6735,1,G,80.498,-26.1618,25.8319,71.6114,36.7658,1.42,2.3625,-1,89.7426
163589,17489579,G,44.9068,41.3682,-4.3068,16.9332,41.5918,0.3966,-0.1037,1,G,59.9354,-47.485,13.7324,33.8946,49.4308,0.6409,2.8601,-1,91.0065
163589,17504609,G,161.178,-40.1063,25.627,153.99,47.5947,1.8904,2.573,1,G,110.548,44.636,1.4267,101.126,44.6588,1.556,0.032,-1,89.4328
163589,16981593,G,130.42,-24.9079,33.2059,-123.638,41.5094,-1.8116,2.2144,-1,G,48.8374,24.6633,-29.7703,-29.8417,38.6594,-0.7106,-0.8789,1,92.5491
163589,17658855,G,47.6843,-46.0805,-12.0284,-2.3855,47.6245,-0.0501,-2.8863,1,G,45.2118,40.6236,13.4698,-14.5734,42.7985,-0.3343,0.3202,-1,91.1605
163589,17913622,G,67.6921,37.5508,-56.3218,0.082,67.692,0.0012,-0.9828,1,G,34.7705,-26.213,12.0571,19.403,28.853,0.63,2.7105,-1,89.6159
163589,17970555,G,59.0775,38.2072,44.564,-6.6636,58.7004,-0.1133,0.862,-1,G,59.652,-40.5147,22.1686,37.7553,46.1832,0.7463,2.6409,1,93.1206
163589,18644633,G,43.0458,7.2252,-36.6168,-21.4462,37.3228,-0.5469,-1.376,-1,G,51.4621,1.1722,36.8155,35.9386,36.8341,0.8641,1.539,1,93.0116
163589,18889002,G,52.1152,-23.9091,31.0653,-34.3407,39.2007,-0.7909,2.2268,1,G,39.9478,13.4255,-28.8007,24.2094,31.7762,0.7026,-1.1346,-1,90.8731
163589,18998465,G,65.4036,-21.776,-22.1416,57.5601,31.0556,1.3761,-2.3479,1,G,126.606,30.5186,56.3158,109.207,64.0536,1.3033,1.0742,-1,88.3857
163589,19268046,G,34.6396,-16.5995,-30.292,-2.5965,34.542,-0.0751,-2.0721,-1,G,83.0477,-25.9036,55.9094,-55.678,61.6187,-0.8115,2.0047,1,89.3958
163589,18958205,G,162.734,25.821,-38.3089,-156.039,46.1985,-1.9315,-0.9777,-1,G,103.637,-20.72,36.7897,-94.6462,42.2232,-1.5467,2.0837,1,89.9029
163589,19418322,G,68.4669,18.899,35.2576,-55.5647,40.0033,-1.1316,1.0787,-1,G,36.5164,-28.4457,-22.1677,5.7334,36.0634,0.1583,-2.4796,1,90.9718
163589,20706391,G,54.8058,-17.1477,-28.1586,43.7803,32.9689,1.0954,-2.1178,-1,G,37.3561,2.9019,30.2713,-21.6955,30.4101,-0.6636,1.4752,1,88.3101
163589,20657326,G,42.7498,33.1602,-26.6844,-3.985,42.5636,-0.0935,-0.6776,-1,G,56.1383,-34.8903,24.8689,-36.2726,42.8462,-0.7686,2.5223,1,90.2879
163589,20324409,G,33.4138,-12.9205,24.4567,18.7456,27.6599,0.6343,2.0568,1,G,66.6968,24.548,-41.4999,-46.0826,48.2166,-0.8497,-1.0366,-1,94.0699
163589,20910239,G,55.9535,14.0636,33.0006,-42.9414,35.8723,-1.0141,1.1679,-1,G,50.5322,-1.9153,-48.7763,-13.0649,48.8139,-0.2646,-1.61,1,88.3518
163589,21145815,G,63.2725,-37.798,-17.2551,-47.7176,41.5503,-0.9825,-2.7133,-1,G,58.1005,47.4478,10.7596,-31.7584,48.6525,-0.6135,0.223,1,90.9926
163589,21465001,G,47.5076,29.584,-36.9125,-4.384,47.3048,-0.0925,-0.8952,1,G,45.7521,-36.4209,24.5739,-12.7624,43.9359,-0.2865,2.548,-1,90.5781
163589,21649247,G,144.027,50.2398,14.9481,134.15,52.4164,1.669,0.2892,-1,G,60.919,-28.1746,-27.8097,46.3026,39.5877,0.9964,-2.3627,1,93.7409
163589,22127876,G,277.547,-22.1012,51.0649,-271.912,55.6425,-2.29,1.9793,1,G,45.1551,29.1741,-4.3251,-34.1927,29.4929,-0.9897,-0.1472,-1,90.564
163589,23886463,G,50.0906,0.9005,33.4787,-37.2482,33.4908,-0.9585,1.5439,-1,G,45.7737,29.572,-13.2964,32.3098,32.4237,0.8789,-0.4225,1,88.4854
163589,23472807,G,95.5737,11.0881,-48.2989,81.7227,49.5553,1.2747,-1.3451,-1,G,55.908,1.9035,41.0077,37.9531,41.0519,0.827,1.5244,1,91.665
163589,23719709,G,126.537,-17.6771,-33.061,-120.856,37.4902,-1.8869,-2.0618,1,G,53.5289,19.584,37.9633,-32.2581,42.717,-0.6973,1.0945,-1,94.6162
163589,23634137,G,42.6814,13.9493,-26.106,30.7503,29.5991,0.9086,-1.0801,-1,G,54.3635,-46.0655,16.8045,-23.4725,49.0349,-0.4621,2.7918,1,90.8117
163589,23330137,G,159.663,9.9628,107.348,117.769,107.81,0.9452,1.4783,-1,G,31.0276,17.5029,21.9757,-13.1689,28.0942,-0.4531,0.8982,1,89.1229
163589,24191507,G,87.2637,38.8565,16.7614,76.3163,42.3175,1.3521,0.4073,-1,G,53.7105,-40.2269,-19.5277,29.7534,44.7162,0.6241,-2.6897,1,92.8085
163589,24403350,G,110.775,-13.8799,-30.0751,-105.707,33.1235,-1.8773,-2.0032,1,G,40.9134,13.9957,35.6643,-14.3553,38.3121,-0.3664,1.1968,-1,92.5377
163589,25170371,G,39.1788,-37.3404,11.7372,1.7018,39.1417,0.0435,2.837,-1,G,67.8082,34.8367,-33.4271,-47.6128,48.2801,-0.8716,-0.7648,1,94.1365
163589,24626731,G,47.4184,23.8285,-37.5973,-16.3443,44.5124,-0.3594,-1.0059,1,G,52.6974,-27.1448,38.7021,-23.2875,47.2726,-0.4746,2.1824,-1,91.871
163589,25591477,G,68.1453,-32.2908,14.1986,58.3051,35.2745,1.2767,2.7273,1,G,47.1682,43.0535,-13.5463,13.701,45.1343,0.2991,-0.3048,-1,89.4207
163589,25308237,G,67.4774,35.4649,-21.4524,53.2468,41.4484,1.0691,-0.544,-1,G,43.5271,-39.4341,16.5682,8.0648,42.7733,0.1874,2.7438,1,92.3216
163589,25826165,G,108.933,-32.2296,-13.9278,103.119,35.1103,1.7983,-2.7337,1,G,84.1884,46.0156,20.6419,67.4103,50.4333,1.1006,0.4217,-1,89.3324
163589,26414929,G,92.5422,-21.599,-37.6412,-81.7353,43.3979,-1.3902,-2.0917,-1,G,46.4563,22.9269,33.372,-22.7782,40.4886,-0.5365,0.9688,1,91.5287
163589,26377826,G,104.391,30.733,29.8038,95.2082,42.811,1.5395,0.7701,-1,G,123.22,-33.498,-35.9483,112.999,49.1365,1.5702,-2.3209,1,91.7113
163589,25935105,G,64.9601,-29.3041,-17.0703,-55.4047,33.9135,-1.2667,-2.6141,1,G,36.9386,26.0361,23.6229,11.3371,35.1557,0.3171,0.7368,-1,91.5849
163589,26309199,G,47.7808,-42.7096,-18.7919,-10.2832,46.661,-0.2186,-2.7271,-1,G,58.5349,36.4321,10.9055,-44.4982,38.0293,-0.9967,0.2908,1,90.5561
163589,26099229,G,27.8731,6.385,-25.8797,-8.147,26.6557,-0.3011,-1.3289,-1,G,90.1293,-25.5782,71.4312,-48.6478,75.8727,-0.6038,1.9146,1,90.8603
163589,27240077,G,83.3247,15.2438,35.9717,-73.5979,39.0684,-1.3904,1.17,-1,G,233.666,9.5381,-43.4397,-229.395,44.4745,-2.3429,-1.3546,1,89.492
163589,27361012,G,77.0964,43.1873,1.5426,63.846,43.2148,1.1822,0.0357,1,G,44.1338,-40.869,-6.2874,15.4265,41.3498,0.3649,-2.9889,-1,91.5682
163589,28336339,G,39.9387,32.6667,-22.4949,4.6858,39.6628,0.1179,-0.603,1,G,60.7944,-32.1628,28.62,42.9232,43.0529,0.8792,2.4144,-1,88.5595
163589,28215827,G,32.1085,-20.7594,-17.8331,16.792,27.3673,0.5804,-2.4319,-1,G,95.1411,25.2132,75.9537,51.4504,80.0292,0.6053,1.2503,1,90.2086
163589,27835377,G,39.1357,12.7432,-36.9718,1.514,39.1063,0.0387,-1.2389,-1,G,58.3454,-19.111,39.8666,-38.0736,44.2106,-0.7797,2.0178,1,90.0946
163589,29034219,G,74.9032,28.9819,30.8296,61.8067,42.3133,1.1728,0.8163,1,G,39.9448,-17.8398,-34.7938,8.1676,39.1008,0.2074,-2.0446,-1,90.2985
163589,29667051,G,81.2985,-49.4196,-10.2022,-63.7421,50.4616,-1.0558,-2.938,1,G,67.6033,38.2881,19.9382,-52.0259,43.1684,-1.0193,0.4801,-1,92.4707
163589,29434904,G,73.5478,25.8948,18.7453,-66.237,31.9676,-1.4754,0.6266,-1,G,34.8084,-28.6368,-16.8448,10.3827,33.2237,0.3076,-2.6099,1,92.7913
163589,29397419,G,46.1801,-6.0225,-37.2509,-26.6212,37.7346,-0.6572,-1.7311,1,G,51.8449,6.8104,50.7429,-8.1641,51.1979,-0.1588,1.4374,-1,90.6434
163589,29892398,G,123.494,-47.5951,-11.6132,-113.36,48.9915,-1.5758,-2.9023,1,G,98.6642,41.2776,0.3489,-89.6139,41.279,-1.5176,0.0085,-1,89.3805
163589,30400116,G,161.444,-41.6645,13.4858,155.391,43.7927,1.9789,2.8286,1,G,76.3115,37.0668,-17.2955,64.4232,40.9033,1.2357,-0.4366,-1,90.4087
163589,30122071,G,221.004,-33.5529,-31.0755,-216.221,45.7327,-2.2576,-2.3945,-1,G,100.099,28.4133,27.1894,-92.0503,39.3266,-1.5864,0.7634,1,89.6376
163589,30186808,G,79.2395,38.8332,6.852,68.7307,39.4331,1.3224,0.1746,-1,G,33.4108,-33.0925,-4.5628,0.581,33.4056,0.0174,-3.0046,1,88.5876
163589,31164414,G,45.5137,30.3646,-15.4359,-30.1862,34.0628,-0.7986,-0.4703,1,G,44.402,-35.8944,14.655,21.6416,38.7708,0.5326,2.754,-1,89.3344
163589,30839275,G,46.6513,9.2687,-42.7734,-16.1511,43.7661,-0.3611,-1.3574,-1,G,46.6384,-4.0466,43.9144,-15.1751,44.1004,-0.3377,1.6627,1,87.7101
163589,30962457,G,50.6828,-22.5774,-37.5755,-25.4377,43.8367,-0.5518,-2.1118,1,G,62.011,34.2745,36.1933,-36.8869,49.8468,-0.6851,0.8126,-1,93.1493
163589,32426626,G,47.8151,-25.5442,-9.429,39.3047,27.2289,1.163,-2.788,1,G,53.3633,9.2634,46.9639,-23.5842,47.8687,-0.4747,1.376,-1,91.1921
163589,32607638,G,41.2888,-25.5014,-26.4053,18.8996,36.7091,0.4945,-2.3388,-1,G,52.4528,25.676,23.4485,-39.2708,34.7719,-0.97,0.7401,1,91.4535
163589,32813276,G,99.1188,-17.5756,-22.6299,-94.8869,28.6533,-1.9126,-2.2311,1,G,32.715,24.9723,21.078,1.5371,32.6787,0.047,0.701,-1,92.7839
163589,32154091,G,150.379,-36.2841,16.5619,-144.993,39.8853,-2.0022,2.7134,1,G,194.056,44.3231,-22.9197,-187.531,49.8984,-2.0343,-0.4772,-1,89.2085
163589,32382306,G,118.605,33.9177,-16.8286,112.399,37.8631,1.8084,-0.4606,1,G,130.685,-44.3723,24.6192,120.43,50.7446,1.5991,2.6351,-1,88.1243
163589,33598094,G,97.0891,-34.8479,-22.0356,87.8996,41.2304,1.5011,-2.5777,-1,G,55.993,43.9462,-21.0774,27.5624,48.7394,0.539,-0.4472,1,90.3392
163589,33836691,G,327.142,-1.3338,-60.407,321.514,60.4217,2.3735,-1.5929,-1,G,320.316,56.8516,9.8773,315.076,57.7032,2.3989,0.172,1,91.2158
163589,35040682,G,124.839,16.6236,62.276,106.912,64.4565,1.2797,1.3099,-1,G,64.5348,16.7552,-33.0639,52.8278,37.067,1.1525,-1.1018,1,91.5328
163589,35868667,G,35.5552,-33.8293,10.6918,2.3288,35.4786,0.0656,2.8355,1,G,69.2588,49.0672,-15.4654,46.368,51.4468,0.8098,-0.3053,-1,91.4308
163589,35640841,G,93.408,-21.7605,-37.4499,-82.7589,43.313,-1.403,-2.0972,1,G,53.2518,35.9573,25.6707,-29.7292,44.1805,-0.6303,0.62,-1,92.278
163589,35702496,G,51.1687,-20.7501,-36.8048,28.863,42.2511,0.6388,-2.0842,-1,G,50.3265,41.3577,28.6731,0.3724,50.325,0.0074,0.6062,1,94.635
163589,36114221,G,38.1206,16.3132,-33.3567,-8.6242,37.1321,-0.2302,-1.1159,-1,G,58.4699,-17.3833,49.8562,-25.1179,52.7998,-0.4594,1.9063,1,88.9822
163589,37060958,G,51.6478,11.421,37.8167,33.2707,39.0689,0.7652,1.2776,1,G,48.9488,-34.1475,-34.2074,-7.7313,48.3343,-0.1593,-2.3553,-1,94.5404
163589,37490389,G,52.6594,-4.2717,-52.0017,-7.1114,52.1769,-0.1359,-1.6528,1,G,41.3883,24.6572,33.2391,-0.4073,41.3862,-0.0098,0.9326,-1,89.5591
163589,37724668,G,46.4659,-44.1975,-2.9577,-14.0322,44.2963,-0.3117,-3.0748,-1,G,53.7664,44.6979,0.5785,-29.8761,44.7016,-0.6265,0.0129,1,90.0703
163589,38121568,G,43.5183,41.5119,-12.2255,-4.5972,43.2747,-0.106,-0.2864,1,G,47.9869,-39.5323,22.6785,15.0207,45.5754,0.3239,2.6208,-1,90.285
163589,42733330,G,213.693,-6.3533,-38.3965,210.119,38.9186,2.3878,-1.7348,1,G,67.1623,3.928,37.6261,55.4942,37.8306,1.1763,1.4668,-1,91.2294
163589,42190709,G,48.5928,-4.6684,-46.4471,13.4955,46.6811,0.2852,-1.671,1,G,55.9433,4.3614,41.8555,36.861,42.0821,0.7909,1.467,-1,91.4923
163589,43522431,G,55.8145,-2.2301,-36.5099,-42.158,36.5779,-0.9852,-1.6318,1,G,36.8009,5.3599,31.9142,17.5228,32.3612,0.518,1.4044,-1,89.1056
163589,43132361,G,72.5893,-29.8238,35.8158,-55.6503,46.6072,-1.0121,2.2652,1,G,63.937,30.0277,-33.6189,-45.3436,45.0765,-0.8856,-0.8418,-1,91.8411
163589,42942548,G,82.068,18.1715,24.9899,76.0292,30.8982,1.6325,0.9421,-1,G,51.5807,-17.6867,-44.7002,18.6983,48.0721,0.3798,-1.9476,1,92.195
163589,44052168,G,61.3147,29.8579,21.5762,49.0149,36.8378,1.097,0.6258,-1,G,83.7545,-42.4883,-41.8748,58.7882,59.6553,0.8711,-2.3635,1,94.0852
163589,43647955,G,46.6321,-17.1349,-37.9788,-20.9417,41.6652,-0.4836,-1.9946,1,G,72.4203,15.1737,45.9211,-53.9046,48.3631,-0.9601,1.2517,-1,92.2204
163589,43762901,G,97.5544,14.8332,-39.6774,87.8779,42.3594,1.4765,-1.213,-1,G,52.0084,-14.6152,39.4154,30.6216,42.0379,0.6758,1.9259,1,91.2512
163589,38905538,G,173.74,-25.9131,-93.5251,144.108,97.0487,1.1864,-1.8411,-1,G,26.3121,23.2325,-12.1389,-2.2842,26.2126,-0.087,-0.4815,1,93.4598
163589,38605828,G,49.4124,26.09,-35.6328,22.1628,44.1632,0.4829,-0.9388,-1,G,42.6934,-26.895,31.27,-11.0254,41.245,-0.2642,2.2811,1,91.3223
163589,38824943,G,30.8183,-15.9592,23.2237,-12.4788,28.1786,-0.4295,2.1729,-1,G,70.8276,14.6766,-46.2018,51.6384,48.4769,0.9267,-1.2632,1,90.9328
163589,38460043,G,123.545,-23.5601,55.7325,-107.714,60.5078,-1.3408,1.9708,1,G,30.5576,-8.0525,-28.093,-8.9271,29.2243,-0.3009,-1.8499,-1,91.5386
163589,39768616,G,219.309,39.8714,-27.3047,213.918,48.3247,2.1933,-0.6005,-1,G,179.62,-36.9219,23.536,174.202,43.7855,2.0895,2.5741,1,92.1101
163589,39405297,G,68.0739,-44.573,4.7618,-51.2311,44.8267,-0.9789,3.0352,-1,G,39.2918,36.0216,15.3561,-3.2369,39.1582,-0.0826,0.403,1,89.9044
163589,39515426,G,39.6597,15.7823,-34.4902,-11.5856,37.9296,-0.3009,-1.1417,-1,G,51.4309,-9.3377,41.9686,28.2236,42.9948,0.6166,1.7897,1,89.0124
163589,39551394,G,35.5331,-32.4551,1.8104,14.352,32.5056,0.4283,3.0859,1,G,59.8897,54.1238,0.2305,-25.6385,54.1242,-0.4576,0.0043,-1,92.2195
163589,40269489,G,74.3808,41.3641,12.932,-60.4506,43.3385,-1.135,0.303,-1,G,36.4156,-34.947,-10.1897,0.9823,36.4022,0.027,-2.8579,1,93.2238
163589,40882086,G,67.248,6.1801,-41.6449,52.4384,42.101,1.0448,-1.4235,1,G,55.5309,-4.7417,44.5559,32.8017,44.8075,0.6787,1.6768,-1,88.3075
163589,41193817,G,168.634,34.2142,25.7726,163.103,42.835,2.047,0.6456,-1,G,86.6498,-32.5371,-25.602,76.1187,41.4021,1.369,-2.4749,1,89.1067
163589,41742817,G,60.6052,-22.1814,-41.8719,-37.785,47.3843,-0.7306,-2.058,-1,G,61.855,7.5087,43.5919,-43.2364,44.2339,-0.8653,1.4002,1,90.6299
163589,41501470,G,106.215,-34.1979,-15.1499,-99.4116,37.4034,-1.7043,-2.7246,-1,G,164.623,56.4088,7.2136,-154.489,56.8682,-1.7248,0.1272,1,91.2785
163589,41582158,G,129.699,-33.2602,-35.1219,120.342,48.3714,1.6427,-2.329,1,G,125.764,21.6946,38.446,117.762,44.1446,1.7078,1.0571,-1,91.7795
163589,41991027,G,53.903,4.3806,-31.0379,43.8518,31.3455,1.1374,-1.4306,-1,G,38.1394,-5.5363,29.6638,-23.324,30.1761,-0.7114,1.7553,1,89.7061
163589,41370210,G,69.9656,43.4663,6.6811,-54.4171,43.9767,-1.0397,0.1525,1,G,33.8067,-32.2549,-7.1249,7.1929,33.0325,0.2161,-2.9242,-1,91.7207
163589,61975843,G,67.9189,-46.7942,-6.252,48.828,47.21,0.9054,-3.0088,-1,G,68.5025,39.9435,5.145,55.4132,40.2735,1.1239,0.1281,1,87.7291
163589,62401896,G,89.116,20.6721,-44.3497,74.481,48.9309,1.207,-1.1346,1,G,48.6779,-11.745,38.0058,28.056,39.7792,0.657,1.8705,-1,91.3968
163589,62013953,G,88.2158,-25.3997,32.4525,-77.9981,41.2106,-1.3946,2.2349,-1,G,85.4435,40.588,-31.1534,-68.43,51.1656,-1.1011,-0.6546,1,92.1086
163589,44942209,G,101.025,33.2568,-38.4489,-87.3019,50.8363,-1.3096,-0.8577,-1,G,58.1759,-28.0881,27.523,-42.8715,39.325,-0.9437,2.3664,1,90.8493
163589,45031871,G,65.1561,-11.7403,32.2621,-55.3772,34.3319,-1.2558,1.9198,1,G,40.641,15.8227,-37.1919,4.2531,40.4177,0.105,-1.1686,-1,92.4034
163589,45307655,G,191.142,-32.4582,14.8464,187.78,35.6925,2.3624,2.7126,-1,G,65.8684,30.2055,-24.831,53.0065,39.1018,1.1119,-0.6881,1,89.2833
163589,45748896,G,44.9456,-43.0401,4.2055,-12.2457,43.2451,-0.2795,3.0442,-1,G,56.1274,31.7237,-33.5326,31.9288,46.1609,0.6458,-0.8131,1,94.0222
163589,47032637,G,167.548,-7.6601,38.3148,-162.929,39.073,-2.1351,1.7681,1,G,73.0111,11.099,-40.0956,-59.9981,41.6034,-1.1622,-1.3007,-1,90.3192
163589,46738732,G,101.38,37.8214,-28.5767,-89.6144,47.4034,-1.3936,-0.6471,-1,G,71.3792,-33.6273,24.9278,-57.8169,41.8592,-1.127,2.5037,1,89.8818
163589,46953765,G,42.6845,35.6752,-5.6017,-22.7564,36.1123,-0.5945,-0.1557,-1,G,46.5229,-36.0911,11.4287,27.0405,37.8574,0.6643,2.8349,1,88.9127
163589,47680282,G,53.6346,-7.4573,-43.1652,-30.9486,43.8046,-0.658,-1.7419,1,G,54.8544,7.3264,45.0095,-30.4871,45.6019,-0.6267,1.4094,-1,89.3985
163589,48120707,G,101.837,11.99,-27.5235,97.3106,30.0218,1.8921,-1.16,-1,G,39.3698,-30.5652,22.3535,10.7731,37.867,0.2808,2.5101,1,88.7995
163589,48524578,G,133.565,-16.4364,-37.7439,127.062,41.1675,1.8454,-1.9815,1,G,63.062,12.7221,40.3239,46.7861,42.2832,0.9547,1.2652,-1,91.752
163589,48912477,G,45.2111,43.7382,-10.2115,5.17,44.9144,0.1149,-0.2294,-1,G,45.2014,-42.1606,5.3331,-15.4012,42.4966,-0.3549,3.0158,1,89.6853
163589,48365911,G,51.5668,35.6957,2.7604,-37.1122,35.8023,-0.907,0.0772,-1,G,72.5777,-59.316,14.0914,-39.3771,60.9668,-0.6078,2.9083,1,93.3774
163589,48771536,G,126.33,29.078,4.4209,-122.859,29.4121,-2.1368,0.1509,1,G,29.3793,-28.1746,7.7136,-3.1345,29.2114,-0.1071,2.8744,-1,90.6816
163589,49531860,G,55.6061,22.8852,22.0455,45.6322,31.7763,1.1588,0.7667,1,G,75.9756,-27.3598,-56.9637,42.1766,63.1935,0.6258,-2.0186,-1,91.4553
163589,49021300,G,43.5767,25.9051,-26.011,-23.4792,36.7103,-0.6025,-0.7874,-1,G,50.4325,-35.5622,35.3715,5.2554,50.1579,0.1046,2.3589,1,91.2401
163589,49519115,G,50.758,30.8722,-40.1971,-2.7318,50.6843,-0.0539,-0.9159,-1,G,55.011,2.7394,36.8686,40.7358,36.9703,0.9516,1.4966,1,92.7468
163589,50450957,G,94.9754,39.1705,-13.0953,-85.5248,41.3015,-1.4748,-0.3226,-1,G,75.1888,-41.4552,19.9574,-59.4686,46.0091,-1.0739,2.6929,1,88.7719
163589,50178076,G,57.5182,-46.652,-32.9634,6.7333,57.1226,0.1176,-2.5265,1,G,38.7688,20.1371,29.1982,15.6516,35.4688,0.4281,0.967,-1,89.7379
163589,51436607,G,113.399,-17.1041,31.8816,107.473,36.18,1.8091,2.0632,-1,G,48.407,19.4857,-34.342,28.0029,39.485,0.6602,-1.0547,1,88.4075
163589,52297296,G,70.9072,4.4876,-37.0893,60.2666,37.3598,1.2559,-1.4504,-1,G,32.7294,-3.2497,31.0166,-9.9304,31.1863,-0.3133,1.6752,1,90.3792
163589,52068512,G,53.1847,-28.3557,-33.8231,29.6741,44.1367,0.6298,-2.2685,1,G,61.7552,29.026,33.9985,42.6063,44.7035,0.8478,0.8641,-1,89.3659
160957,87687402,G,91.9795,41.6016,23.0491,78.729,47.56,1.278,0.5059,1,G,38.0289,-35.5321,-8.548,10.5162,36.5458,0.2839,-2.9055,-1,93.2221
160957,88414593,G,52.3181,25.839,37.0833,-26.3506,45.1976,-0.5542,0.9622,-1,G,52.6332,-17.5828,-42.7778,-25.1226,46.2504,-0.5195,-1.9608,1,90.9104
160957,88956239,G,88.364,-28.3358,35.7398,75.6831,45.6098,1.28,2.2412,-1,G,240.875,47.1354,11.9778,235.914,48.6335,2.2828,0.2488,1,93.1397
160957,88890765,G,61.4392,-18.4687,38.4266,-44.2387,42.6344,-0.9077,2.0188,1,G,43.735,23.515,-34.962,-11.7236,42.1342,-0.2748,-0.9787,-1,88.8389
160957,90583356,G,40.6661,35.3915,16.4597,11.4122,39.0318,0.2884,0.4353,1,G,55.9453,-41.202,-4.4597,-37.5814,41.4427,-0.8139,-3.0338,-1,92.0389
